,bathrooms,bedrooms,latitude,longitude,price,num_photos,distance,hardwood floor,dogs allow,cats allow,elev,stainless steel,steel applianc,new york,interest_level
33346,2.0,2,40.7815,-73.948,4100,0,0.5310546090273038,0,1,1,0,1,1,0,low
33347,1.0,1,40.7772,-73.9862,3095,5,0.3824561308560115,1,0,0,1,0,0,0,low
33348,2.5,3,40.7237,-73.9898,6295,9,0.03511756140430452,1,1,1,0,1,1,1,low
33349,1.0,1,40.7771,-73.9445,2850,12,0.9708553748232902,0,0,0,1,0,0,0,low
33350,1.0,2,40.7575,-73.9625,3400,4,0.5521438246200716,1,0,0,1,1,0,0,low
33351,2.0,3,40.7073,-74.0071,4900,6,0.17679728357047841,1,1,1,1,1,0,1,low
33352,1.0,2,40.7313,-74.0029,3400,4,0.23321099786671431,0,0,0,0,0,0,1,high
33353,2.0,2,40.7548,-73.9944,4800,5,0.2920722326995256,0,0,0,1,1,1,0,low
33354,1.0,1,40.7467,-73.9775,2295,6,0.3915877649881926,0,1,1,1,0,0,0,high
33355,2.0,5,40.7297,-73.9753,8109,4,0.5511142785793419,0,1,1,1,0,0,0,low
33356,1.0,0,40.7065,-74.0077,2846,10,0.12328906008714341,0,1,1,1,0,0,0,low
33357,2.0,4,40.753,-73.9695,6595,6,0.5001047135515605,1,0,0,1,0,0,0,medium
33358,1.0,2,40.7228,-73.9945,4895,5,0.2293750123609888,1,0,0,0,1,1,0,low
33359,1.0,3,40.7231,-74.0044,3625,6,0.16052555042407726,1,0,0,0,1,1,0,medium
33360,2.0,2,40.7391,-73.9936,4925,5,0.2402483945146959,1,1,1,1,1,1,1,low
33361,2.0,2,40.7786,-73.9478,2800,3,0.663296080693926,1,0,0,1,1,1,0,medium
33362,1.0,0,40.7301,-73.9927,3125,7,0.02604888378121244,0,0,0,1,0,0,1,low
33363,1.0,3,40.7972,-73.9486,3395,6,0.3420914366659659,1,0,0,1,1,0,1,low
33364,1.0,2,40.7612,-73.9978,3100,6,0.6852088080894094,1,1,1,1,0,0,0,medium
33365,1.0,1,40.7448,-73.9909,4507,6,0.20145981416243572,0,1,1,1,0,0,0,low
33366,1.0,0,40.7621,-73.9625,2300,3,0.40553600125605593,1,1,1,0,0,0,0,medium
33367,2.0,3,40.7643,-73.964,6500,4,0.18138405741310462,1,0,0,1,0,0,0,low
33368,2.0,2,40.7775,-73.9536,3000,5,0.277688130750021,0,0,1,0,1,0,1,low
33369,2.0,4,40.7906,-73.9687,6000,6,0.3563414622253397,1,0,0,1,1,0,0,low
33370,1.0,1,40.7378,-74.0015,3495,3,0.10948257346450392,1,0,0,1,0,0,0,low
33371,1.0,0,40.8198,-73.9578,1795,4,0.42509425448606464,0,0,0,0,0,0,1,low
33372,2.5,3,40.768,-73.9533,6300,6,0.834862793094532,1,0,1,1,0,0,0,low
33373,1.0,3,40.7079,-74.0058,3678,6,0.1806646560577396,0,1,1,1,0,0,0,low
33374,2.0,2,40.7047,-74.0076,5664,6,0.26759989631260833,1,1,1,1,0,0,1,medium
33375,2.0,3,40.7742,-73.9475,4900,4,0.9001064681180999,0,1,1,0,1,1,0,low
33376,1.0,2,40.6834,-73.9208,1850,1,0.4867672565468383,0,0,0,0,0,0,0,high
33377,1.0,0,40.7516,-73.969,2400,4,0.5933995215400029,0,0,0,1,0,0,0,low
33378,1.0,2,40.7349,-73.9863,4000,7,0.22855340149129033,1,0,0,1,0,0,0,medium
33379,1.0,1,40.7301,-73.9865,2675,4,0.30732975296090287,1,1,1,1,0,0,0,low
33380,1.0,2,40.7547,-73.981,2295,6,0.12701528705064608,0,0,1,0,0,0,0,medium
33381,2.0,2,40.7579,-73.9653,5750,0,0.3186330237297259,0,1,1,1,0,0,0,low
33382,1.0,1,40.8243,-73.9438,1895,0,0.06410690104049767,0,0,0,0,0,0,0,low
33383,1.0,2,40.7081,-74.0065,3258,4,0.14645486133268656,1,1,1,1,0,0,0,low
33384,1.0,2,40.7131,-73.9959,2516,5,0.4875129763570714,1,0,0,0,1,1,0,high
33385,1.0,2,40.7269,-73.9787,2450,2,0.5137893691991309,0,1,1,0,1,1,0,medium
33386,1.0,1,40.7292,-73.9886,3950,7,0.22876978844354284,0,0,0,0,0,0,1,low
33387,1.0,2,40.7198,-73.9898,3050,7,0.19408566610998915,1,0,0,0,1,1,0,high
33388,1.0,1,40.7272,-73.9916,5995,13,0.2947255769425842,0,1,1,0,1,1,0,low
33389,1.0,3,40.7295,-73.9893,4295,5,0.16136661334717586,1,1,1,0,0,0,1,medium
33390,2.0,2,40.7833,-73.9493,5750,8,0.3029425117533928,0,1,1,1,0,0,0,low
33391,1.0,0,40.785,-73.9776,2200,3,0.2282656752513457,0,0,0,0,0,0,0,low
33392,1.0,2,40.7606,-73.9914,2875,4,0.3919968646122363,0,1,1,0,0,0,0,low
33393,1.0,2,40.7959,-73.9495,3495,5,0.4035398152416333,1,0,0,1,0,0,0,low
33394,1.0,2,40.7854,-73.977,3479,2,0.29476839625435475,0,1,1,0,0,0,0,low
33395,1.0,2,40.7694,-73.9887,3300,0,0.5844454448949544,1,0,0,0,0,0,0,low
33396,1.0,2,40.7984,-73.9682,2650,0,0.11728177110430371,0,0,0,0,0,0,0,low
33397,2.0,3,40.7469,-73.9735,5000,5,0.5474086110426488,0,0,0,0,1,1,0,medium
33398,1.0,1,40.7597,-73.9929,2100,5,0.3765738312142204,0,0,0,0,0,0,0,low
33399,1.0,3,40.7067,-74.0072,4000,4,0.1607192267262375,0,0,0,1,0,0,0,medium
33400,1.0,1,40.7081,-73.9415,2300,5,0.1447565625922408,0,0,0,0,1,0,0,low
33401,2.0,3,40.7802,-73.9444,5300,3,0.8280094043309081,1,0,0,1,0,0,1,low
33402,1.0,2,40.7177,-73.9984,3995,7,0.13308347184434785,1,0,0,0,0,1,0,low
33403,1.0,2,40.7595,-73.9617,2900,6,0.5853163087368598,0,0,0,0,0,0,0,low
33404,1.0,1,40.7412,-73.9772,3150,10,0.6304033949005005,0,1,1,1,0,0,0,low
33405,2.0,4,40.7765,-73.9458,4600,4,0.8888634536807212,1,0,0,0,1,0,0,medium
33406,1.0,2,40.8039,-73.9573,3000,6,0.24245051234827775,0,1,1,0,1,1,0,low
33407,1.0,2,40.7514,-73.9864,3150,5,0.2220520622384939,1,0,0,1,1,1,0,high
33408,1.0,2,40.7751,-73.9481,2475,5,0.7975920818238698,1,1,1,0,0,0,1,low
33409,1.0,1,40.7803,-73.9761,3425,4,0.35619640640661415,1,0,0,1,1,1,0,low
33410,2.0,3,40.7073,-74.0046,4800,5,0.2880308432282728,1,1,1,1,0,0,0,low
33411,1.0,0,40.7472,-73.956,2495,9,0.5479126883536998,1,1,1,1,1,1,1,low
33412,1.0,1,40.7802,-73.9444,3295,0,0.8280094043309081,0,0,0,1,0,0,0,low
33413,1.0,1,40.7957,-73.9705,2900,2,0.250538350070516,0,1,1,0,0,0,0,low
33414,2.0,3,40.7486,-73.9818,4300,6,0.2810633392231655,0,0,0,1,0,0,0,high
33415,1.0,1,40.7528,-74.0032,3190,4,0.35951632864516675,1,0,0,1,1,1,0,low
33416,2.0,2,40.7518,-73.9695,4650,5,0.5525089810087036,1,0,1,1,0,0,0,low
33417,1.0,1,40.7406,-73.9823,3000,8,0.3206419894181852,1,0,0,1,0,0,0,low
33418,1.0,2,40.8266,-73.9493,2100,0,0.0893550065126406,0,1,1,0,0,0,0,low
33419,2.0,3,40.8274,-73.9514,4475,0,0.12872219276604652,0,1,1,0,0,0,0,low
33420,1.0,2,40.752,-74.0014,3800,4,0.4337910440362,1,1,1,1,1,1,0,low
33421,1.0,2,40.7669,-73.9621,5775,15,0.2031284875665084,0,0,0,1,0,0,0,low
33422,1.0,0,40.7066,-74.0101,2625,9,0.08175465453310475,0,1,1,1,1,1,0,low
33423,1.0,1,40.7396,-73.9885,3295,11,0.16282802074533756,1,0,0,1,0,0,0,low
33424,1.0,1,40.7635,-73.9848,2975,0,0.15303564265166433,0,0,0,0,0,0,0,low
33425,1.0,2,40.7456,-74.0053,3600,5,0.6053392134862363,1,1,1,1,0,0,0,medium
33426,1.0,1,40.7993,-73.9625,2500,3,0.3674194273409866,1,0,0,0,0,0,0,low
33427,1.0,1,40.7771,-73.9445,2850,7,0.9708553748232902,1,0,0,1,0,0,1,low
33428,1.0,1,40.7599,-73.9874,4100,10,0.2746572209818929,0,1,1,1,0,0,0,low
33429,1.0,0,40.7466,-73.9779,2600,5,0.3564967805650914,0,1,1,0,1,1,0,low
33430,1.0,1,40.7801,-73.9542,1700,2,0.1350877950851168,0,1,1,0,0,0,0,high
33431,2.0,2,40.7183,-73.9865,2800,7,0.0789856783986133,0,0,0,0,1,1,0,medium
33432,2.0,2,40.7716,-73.9506,5600,6,0.8126112455740973,0,1,1,0,1,1,0,low
33433,1.0,2,40.7239,-74.0042,3295,5,0.21015200843419662,1,0,0,0,1,1,0,medium
33434,1.0,1,40.7621,-73.9626,2295,3,0.39721580943707985,1,0,0,0,0,0,0,low
33435,1.0,2,40.7388,-74.0018,3600,7,0.12687998956227803,1,0,0,0,0,0,1,low
33436,1.0,2,40.7119,-73.9936,2400,5,0.352364951197107,0,1,1,0,1,1,0,high
33437,2.0,3,40.7187,-73.9855,4895,4,0.16876507024619977,1,0,0,0,0,0,0,medium
33438,1.0,3,40.7988,-73.9624,3600,5,0.3114674441450356,0,1,1,0,0,0,0,low
33439,1.0,2,40.8022,-73.9653,2895,0,0.2357114664883127,0,0,0,0,0,0,0,low
33440,1.0,1,40.7845,-73.9498,2450,8,0.16857156985556795,0,1,1,0,0,0,0,high
33441,1.0,0,40.7689,-73.9547,1950,3,0.6821259364598613,0,1,1,0,0,0,0,low
33442,1.0,0,40.7244,-73.9836,2150,4,0.545512743633234,0,1,1,0,0,0,0,high
33443,1.0,0,40.7439,-73.9979,2450,5,0.19003032894147967,1,0,1,0,0,0,1,medium
33444,1.0,2,40.7299,-73.9819,3695,5,0.11931032605141803,1,1,1,0,1,1,1,medium
33445,1.0,2,40.8022,-73.9653,2895,0,0.2357114664883127,0,0,0,0,0,0,0,low
33446,1.0,2,40.7412,-73.9772,2995,5,0.6304033949005005,1,0,0,1,0,0,0,medium
33447,2.0,3,40.7823,-73.9459,3750,7,0.5745081842563717,1,1,1,1,0,0,0,low
33448,1.0,2,40.707,-74.009,3215,8,0.021615164519633925,0,1,1,1,1,1,0,medium
33449,1.0,2,40.7866,-73.9504,2850,6,0.1176004056183646,1,0,1,0,1,1,1,medium
33450,1.0,2,40.7025,-74.0114,3500,7,0.1493839661564292,0,1,1,1,0,0,0,low
33451,1.0,1,40.6745,-73.9804,2100,4,0.3876552409160093,0,0,0,0,1,1,0,medium
33452,1.0,1,40.7796,-73.9528,3000,6,0.23514051278620268,1,0,0,1,1,1,0,low
33453,1.0,3,40.7693,-73.9529,3700,2,0.7587145226926434,0,0,0,0,0,0,0,low
33454,3.0,3,40.7787,-73.9453,7695,7,0.8708036983148998,0,1,1,1,0,0,0,low
33455,1.0,3,40.7444,-73.9754,3900,3,0.592657148607116,1,0,0,1,1,1,0,low
33456,1.0,2,40.6957,-73.9717,2250,9,0.9403172879849286,0,1,1,1,0,0,0,high
33457,1.0,1,40.7993,-73.9625,2300,2,0.3674194273409866,1,1,1,0,1,0,0,medium
33458,1.5,3,40.7413,-73.9779,5000,4,0.5711327866841851,1,0,0,1,0,0,0,low
33459,1.0,1,40.7608,-73.9906,2495,7,0.39506849585642273,0,0,0,0,1,1,0,medium
33460,1.0,2,40.6682,-73.9801,3000,8,0.21519075683994787,0,0,0,0,0,0,1,high
33461,1.0,2,40.7309,-73.9745,4215,8,0.6006451810267281,0,1,1,1,0,0,0,low
33462,1.0,1,40.7454,-73.9845,3295,6,0.21779247674301805,0,1,1,0,1,1,1,low
33463,0.0,0,40.6508,-73.9468,3800,0,0.2341558707570394,0,0,0,0,0,0,0,low
33464,1.0,0,40.7479,-73.9778,1850,4,0.41311699251375095,0,0,0,0,0,0,0,high
33465,1.0,3,40.7347,-74.0009,5995,0,0.22082215200284927,0,1,1,0,0,0,0,low
33466,1.0,1,40.7386,-73.9819,2695,12,0.42010439190710613,0,1,0,0,0,0,0,low
33467,1.0,2,40.8031,-73.9539,3000,5,0.23569009369223634,1,0,0,0,0,0,1,low
33468,1.0,0,40.7678,-73.9915,3011,4,0.7542603727165481,0,1,1,1,0,0,0,low
33469,1.0,1,40.7976,-73.968,2650,5,0.2077302088726217,1,1,1,1,0,1,0,low
33470,1.0,2,40.7301,-73.9942,4360,8,0.1347821659464263,1,1,1,1,0,0,1,high
33471,2.0,4,40.72,-73.9836,6695,5,0.3737276962976498,1,0,0,0,1,1,0,low
33472,1.0,0,40.7637,-73.9846,2650,11,0.18088899135017292,0,0,0,1,0,0,0,low
33473,1.0,0,40.7571,-73.9647,2290,6,0.37024065368261555,1,0,0,1,0,0,0,low
33474,1.0,1,40.7467,-73.98,3595,5,0.1879434558393746,1,0,0,0,0,0,1,low
33475,1.0,2,40.8005,-73.9516,2750,14,0.15955082628279307,0,1,1,0,1,1,0,low
33476,1.0,1,40.7384,-73.9848,3300,6,0.22242567689873147,0,1,1,0,0,0,0,low
33477,1.0,2,40.6801,-73.9418,1575,3,0.0818907329451142,0,0,0,0,0,0,0,high
33478,1.0,2,40.7548,-73.9944,3500,6,0.2920722326995256,1,1,1,1,1,1,0,low
33479,1.0,2,40.7416,-73.9829,4800,8,0.1998075162800853,0,1,1,0,1,1,0,low
33480,1.0,1,40.8412,-73.9369,1825,6,0.2301497085420915,0,0,1,0,0,0,1,medium
33481,1.0,1,40.7584,-73.9648,3150,4,0.3705840213041877,0,0,0,0,0,0,0,low
33482,2.0,3,40.7376,-73.976,4895,4,0.8781533229003587,1,0,0,1,1,1,0,medium
33483,1.0,1,40.7677,-73.9552,2900,3,0.7317860805496859,1,0,0,1,0,0,0,low
33484,0.0,0,40.7301,-73.9825,4295,7,0.11997994440922179,0,0,0,1,0,0,0,low
33485,3.0,1,40.7448,-73.986,4950,7,0.23947376786892213,1,0,1,1,0,0,1,low
33486,1.0,1,40.7694,-73.9509,3595,5,0.8895356329042027,0,0,0,1,0,0,0,low
33487,1.0,1,40.7267,-73.9472,2350,10,0.41322956775581926,1,0,0,0,0,0,0,low
33488,1.0,1,40.7399,-74.0036,2390,4,0.08718322268884517,1,0,0,0,1,0,0,high
33489,1.0,1,40.7658,-73.9826,2955,5,0.2066523540244718,1,0,0,1,1,1,0,high
33490,1.0,0,40.7455,-73.9762,2500,0,0.4992081695401,0,0,0,1,0,0,0,low
33491,2.0,3,40.7285,-74.0,6700,4,0.40391850837473725,1,0,0,1,0,0,0,medium
33492,1.0,1,40.7759,-73.9561,2825,3,0.40172308257901945,0,1,1,0,1,1,0,low
33493,1.0,0,40.7156,-74.0059,3380,0,0.2601905751916134,0,1,1,1,0,0,0,low
33494,1.0,2,40.7867,-73.9513,2200,0,0.11593691525683401,0,0,0,0,0,0,0,low
33495,1.0,0,40.7678,-73.9915,2500,3,0.7542603727165481,1,0,0,1,1,1,0,medium
33496,1.0,0,40.7403,-73.9852,2900,3,0.12744694747918536,1,0,0,1,0,0,0,low
33497,1.0,1,40.7222,-73.9824,3525,4,0.605650073004037,0,0,0,1,0,0,0,low
33498,1.0,1,40.7845,-73.9503,2500,5,0.14555466186190366,1,0,0,1,1,1,0,medium
33499,1.0,0,40.7489,-73.9765,2400,5,0.2840779285526293,1,0,1,1,0,0,0,low
33500,1.0,1,40.7777,-73.9532,2800,5,0.28314133515724843,1,0,0,1,0,0,0,low
33501,1.0,3,40.7448,-74.0052,6500,7,0.5255267256720373,0,1,1,0,1,1,0,low
33502,0.0,2,40.7243,-74.0029,9800,7,0.2256356707062422,1,0,0,0,1,1,1,low
33503,1.0,3,40.718,-74.0112,5300,8,0.3243622749227434,1,0,0,1,1,1,0,low
33504,1.0,2,40.708,-74.0149,3150,8,0.10861490912976246,1,1,1,1,1,1,0,medium
33505,2.0,3,40.7182,-74.0148,5800,5,0.5560050341148283,1,0,0,1,0,0,0,medium
33506,1.0,1,40.7585,-73.9913,2785,6,0.18693159363001785,1,1,1,1,0,0,0,medium
33507,1.0,4,40.7073,-74.0046,5850,5,0.2880308432282728,1,1,1,1,0,0,0,medium
33508,1.0,0,40.7068,-74.0147,2960,9,0.1107258849188639,0,0,0,1,1,0,0,low
33509,2.0,3,40.7389,-73.9929,5000,5,0.28862965004544927,1,0,0,1,0,0,0,medium
33510,1.0,0,40.7309,-73.9902,3100,6,0.1192619173773105,0,1,1,1,0,0,0,medium
33511,1.0,1,40.8216,-73.9552,1600,7,0.13602745468779553,0,1,1,1,0,0,0,high
33512,1.0,1,40.7682,-73.9606,3500,0,0.27545908314203515,0,0,0,1,0,0,0,low
33513,1.0,3,40.7386,-73.9818,4495,0,0.4280532731556918,0,1,1,0,0,0,0,medium
33514,1.0,2,40.7671,-73.9529,3500,8,0.8850751092925221,0,1,1,0,1,0,0,medium
33515,4.0,5,40.7739,-73.9529,9000,6,0.5880862876717895,1,1,1,0,1,0,0,low
33516,1.0,0,40.7441,-73.9964,2400,4,0.06262955723878688,0,1,1,0,0,0,0,low
33517,1.0,2,40.7056,-74.0069,2947,6,0.22983207931232974,0,1,1,1,0,0,0,medium
33518,1.0,0,40.6782,-73.975,2400,1,0.2562280156022556,0,0,1,0,1,1,0,low
33519,2.0,4,40.733,-73.9857,6795,4,0.03932225217327038,0,0,0,1,0,0,0,medium
33520,1.0,1,40.7863,-73.971,3375,0,0.1819122913849105,0,1,1,0,0,0,0,low
33521,1.0,1,40.752,-73.9402,2651,7,0.15767449419911647,1,1,1,1,0,0,1,medium
33522,1.0,0,40.7047,-74.0076,2782,8,0.26759989631260833,0,1,1,1,0,0,0,low
33523,2.0,4,40.7198,-73.9829,6495,0,0.41649417396815663,0,1,1,0,0,0,0,low
33524,2.0,2,40.779,-73.9791,2975,12,0.2491937499793653,1,1,1,0,0,0,0,medium
33525,1.0,2,40.7254,-73.9873,4034,6,0.3142886192011698,1,0,0,0,1,1,0,low
33526,1.0,2,40.7325,-73.9977,5395,3,0.23619362986901418,1,1,1,1,1,1,0,low
33527,1.0,1,40.7284,-74.0029,2750,5,0.2085405378790398,1,1,1,0,1,1,1,low
33528,1.0,2,40.7675,-73.9607,3350,5,0.2763121349627938,1,0,0,1,1,1,0,low
33529,1.0,2,40.7472,-73.9725,3995,5,0.5570579223126829,0,0,0,0,0,0,1,medium
33530,1.0,1,40.7673,-73.9888,2595,5,0.5881437329023306,0,1,1,0,0,0,0,low
33531,1.0,1,40.7689,-73.9548,3200,12,0.6767780466526431,0,0,0,1,1,1,0,low
33532,1.0,2,40.7486,-73.9903,4700,8,0.2072051189025464,1,1,1,1,1,0,0,low
33533,2.0,2,40.7437,-73.9851,7000,9,0.09933631297899073,0,0,0,1,0,0,1,low
33534,1.0,0,40.7579,-73.9118,1575,1,0.21875132945608086,0,1,1,0,0,0,0,low
33535,1.0,2,40.7845,-73.9503,2700,5,0.14555466186190366,1,0,0,1,1,1,0,medium
33536,3.0,3,40.7701,-73.955,5300,10,0.5671491179275124,1,0,0,0,1,0,1,low
33537,1.0,0,40.7702,-73.9495,1975,4,0.9527740980269328,0,0,0,0,0,0,0,low
33538,1.0,0,40.759,-73.965,3200,1,0.3775896237856754,0,1,1,1,0,0,0,low
33539,1.0,1,40.7696,-73.9527,1700,5,0.7515159823926478,0,0,0,0,0,0,0,low
33540,2.0,3,40.716,-74.0036,5500,2,0.20408074548729196,0,1,1,1,0,0,0,low
33541,1.0,3,40.7544,-73.9721,3800,5,0.3013862607801492,1,0,0,1,0,0,0,medium
33542,1.0,3,40.7082,-74.0052,4450,6,0.17786764256459145,0,1,1,1,0,0,0,low
33543,1.0,1,40.7729,-73.9636,3200,4,0.3238119223467724,1,0,0,1,0,0,0,low
33544,1.0,0,40.7541,-73.9907,3350,4,0.3006467127531653,1,0,0,1,0,0,0,low
33545,2.0,2,40.7448,-73.9909,6561,10,0.20145981416243572,0,1,1,1,0,0,0,low
33546,1.0,1,40.6651,-73.9941,2200,4,0.10930184473349737,0,1,1,0,0,0,0,low
33547,1.0,1,40.7826,-73.9572,3095,1,0.3712602016199731,1,0,0,1,0,0,0,low
33548,1.0,1,40.7318,-73.9822,3180,4,0.10579813216037941,1,0,0,1,1,1,0,low
33549,1.0,0,40.7595,-73.9922,1700,5,0.3201787699091963,1,0,0,0,0,0,1,high
33550,1.0,1,40.77,-73.9491,1995,5,0.9925604719337527,1,0,0,0,0,0,0,medium
33551,1.0,1,40.6984,-73.993,2395,4,0.10410879183054722,0,0,0,0,0,0,0,low
33552,2.0,2,40.7182,-74.0148,6000,5,0.5560050341148283,1,1,1,1,1,0,0,low
33553,1.0,1,40.7441,-73.9964,3300,1,0.06262955723878688,1,1,1,1,0,0,0,low
33554,1.0,0,40.7452,-73.9916,3810,8,0.24723456983022152,0,1,1,1,0,0,0,low
33555,2.0,3,40.7448,-74.0017,7250,0,0.3318736923489814,0,1,1,0,0,0,0,low
33556,2.0,3,40.7343,-73.982,5400,7,0.3734870266554179,1,1,1,0,1,1,0,low
33557,1.0,1,40.7776,-73.9836,3950,6,0.166834310083967,0,1,1,0,0,0,0,low
33558,1.0,0,40.7783,-73.9523,2150,3,0.3070207420901955,1,0,0,1,1,0,0,high
33559,1.0,1,40.737,-73.9555,3325,20,0.6342414903546085,0,0,0,0,0,0,0,low
33560,1.0,0,40.7176,-73.9531,2900,11,0.31959820248566034,1,1,1,1,1,1,0,low
33561,1.0,1,40.8032,-73.9507,2300,4,0.15232373832426113,0,0,0,0,0,0,1,medium
33562,1.0,3,40.7166,-74.0049,4500,3,0.30391761951686574,1,1,1,1,0,0,0,high
33563,1.0,1,40.7234,-73.9945,3695,6,0.2539042240054879,0,1,1,0,1,1,0,low
33564,1.5,2,40.7802,-73.9444,4495,9,0.8280094043309081,0,0,0,1,0,0,0,low
33565,1.0,1,40.7074,-74.0069,4240,4,0.1962999294195557,0,0,0,1,0,0,0,low
33566,1.0,2,40.7267,-73.9844,3300,5,0.5274519543141815,1,1,1,1,0,0,1,medium
33567,1.0,0,40.7045,-74.0089,2894,10,0.2586334610855536,0,1,1,1,1,1,1,low
33568,1.0,1,40.7787,-73.9453,3281,7,0.8708036983148998,0,1,1,1,0,0,0,low
33569,1.0,4,40.8241,-73.9493,3100,0,0.2867617670264307,0,0,0,1,0,0,0,low
33570,2.0,1,40.7698,-73.9839,5795,5,0.23952279417112765,0,1,1,1,0,0,0,low
33571,1.0,1,40.7337,-73.9897,4000,4,0.1102402644273672,1,0,0,1,1,1,0,high
33572,1.0,1,40.7621,-73.9773,2595,0,0.20853989343830046,0,1,1,0,1,1,0,low
33573,2.0,2,40.7548,-73.9944,5195,4,0.2920722326995256,0,1,1,0,0,0,0,low
33574,2.0,2,40.7662,-73.9636,8500,8,0.21702382636601097,1,1,1,0,0,0,1,medium
33575,1.0,1,40.79,-73.9418,1650,0,0.482643326628366,0,1,1,0,0,0,0,low
33576,1.0,2,40.7436,-73.9725,3400,7,0.8525864067938101,1,1,1,1,0,0,1,low
33577,1.0,0,40.8025,-73.9345,1930,5,0.3177943978232822,0,1,1,1,1,0,0,medium
33578,2.0,2,40.7448,-74.0054,4600,8,0.5351888215451784,0,0,0,1,1,1,0,low
33579,2.5,3,40.7633,-73.9628,6200,11,0.3154105481609813,1,0,0,1,0,0,0,low
33580,1.0,1,40.7606,-73.9994,2730,7,0.5656126948152352,1,1,1,1,1,1,0,medium
33581,3.0,3,40.7756,-73.9507,11000,6,0.5972932786722229,1,0,0,1,1,0,0,low
33582,1.0,4,40.6996,-73.9171,3100,10,0.24347814429020367,0,1,1,0,0,0,0,low
33583,1.0,2,40.7288,-74.003,2875,6,0.20858718336080684,0,0,0,0,0,0,0,high
33584,2.0,2,40.7339,-73.9765,4956,6,0.5422893884986779,0,1,1,0,0,0,0,low
33585,1.0,0,40.7466,-73.9779,2500,3,0.3564967805650914,1,0,0,1,1,1,1,low
33586,2.0,3,40.786,-73.9435,3495,4,0.6113828628250745,1,1,1,1,1,1,0,low
33587,1.0,1,40.7431,-73.9792,2775,3,0.4105806257548529,0,0,0,1,0,0,0,low
33588,1.0,2,40.7337,-74.0034,4525,7,0.05184674082994667,0,1,1,0,0,0,0,low
33589,1.0,2,40.7805,-73.9487,2700,11,0.5907794200638401,1,1,1,0,0,0,1,medium
33590,2.0,3,40.7568,-73.9982,4900,12,0.3287404077893157,1,0,0,1,1,1,0,low
33591,2.0,3,40.7698,-73.9624,7500,10,0.22215966294469539,1,1,1,0,0,0,0,low
33592,1.0,1,40.7899,-73.9415,1700,5,0.5092497580880812,0,1,1,0,0,0,0,high
33593,3.0,3,40.7853,-73.9803,7895,2,0.15527740354622077,0,1,1,1,1,1,0,low
33594,1.0,3,40.753,-73.9695,4495,8,0.5001047135515605,1,0,0,1,1,0,0,medium
33595,2.0,2,40.7238,-73.9898,4195,4,0.04575800004794163,0,1,1,0,0,0,0,low
33596,1.0,2,40.7701,-73.955,4000,0,0.5671491179275124,0,0,0,0,1,0,0,low
33597,1.0,3,40.753,-73.9958,4495,6,0.2178579317743722,1,1,1,0,0,0,0,low
33598,1.0,0,40.7382,-73.9965,3995,0,0.024714429983412903,0,0,0,0,0,0,0,low
33599,1.0,1,40.723,-73.983,2895,10,0.5863806947336624,1,0,0,0,1,1,0,medium
33600,1.0,0,40.7406,-73.9822,2850,0,0.3250695764081017,1,0,0,1,0,0,0,low
33601,1.0,1,40.783,-73.9457,2050,5,0.5410078681662466,0,0,0,1,0,0,0,low
33602,1.0,2,40.7085,-74.0077,3525,7,0.13939256442356848,0,1,1,1,1,1,0,low
33603,1.0,3,40.7074,-74.0122,3650,5,0.03341357836426689,1,0,0,1,1,1,0,low
33604,1.0,2,40.7568,-73.976,3300,5,0.34534391452154967,0,1,1,0,0,0,0,low
33605,1.0,2,40.7651,-73.9933,2568,12,0.6827006143095822,0,1,1,0,0,0,0,medium
33606,1.0,2,40.7313,-73.9889,3575,5,0.22941070314144174,1,0,0,0,1,1,0,low
33607,1.0,3,40.7351,-74.0016,4000,7,0.21661672606216476,0,1,1,0,1,1,0,low
33608,4.0,4,40.7726,-73.9534,12500,9,0.5568364108740296,1,0,0,1,0,0,0,low
33609,1.0,1,40.6861,-73.9678,2450,1,0.23554268061730319,0,0,0,0,0,0,0,low
33610,1.0,3,40.7411,-73.9823,4900,6,0.27452194999578444,1,0,0,1,0,0,1,low
33611,1.0,0,40.7586,-73.9838,2100,5,0.14745538978030323,0,0,0,1,1,1,1,low
33612,1.0,1,40.7301,-74.0003,2940,4,0.24939609789215827,0,0,0,0,0,0,1,low
33613,1.0,3,40.7299,-73.9782,6075,32,0.3116799672942183,0,1,1,0,0,0,0,low
33614,1.0,0,40.7046,-74.0123,3215,4,0.15072415253642413,0,0,0,1,1,1,0,low
33615,1.0,0,40.7301,-73.9942,2600,3,0.1347821659464263,0,1,1,1,0,0,0,low
33616,1.0,0,40.7462,-73.9757,2700,4,0.5372916881951079,1,0,0,1,1,1,0,low
33617,1.0,3,40.7369,-74.0029,6095,4,0.24962534916182824,0,1,1,0,1,1,0,medium
33618,1.0,0,40.7776,-73.9767,2700,5,0.22438967923936104,1,0,0,1,0,0,1,medium
33619,1.0,2,40.8007,-73.9609,2900,5,0.23104447200760797,0,0,0,0,0,0,0,low
33620,2.0,2,40.7574,-73.9681,3400,4,0.0821941739318642,1,0,0,0,0,0,0,low
33621,1.0,2,40.69,-73.9664,3000,5,0.21569314811941745,1,0,0,0,0,0,1,medium
33622,1.0,1,40.7466,-73.9788,2200,6,0.2819462558349355,0,0,0,0,0,0,0,low
33623,2.0,4,40.7419,-74.0014,6200,7,0.11460776135298446,1,0,0,0,0,0,1,high
